,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster,ordered_cluster,sample
16,KEGG_2021_Human,Hematopoietic cell lineage,7/99,1.2679113340543214e-08,1.1709534085089909e-07,0,0,30.20804347826087,549.2822135066664,CSF1R;CD4;ITGA4;ITGA3;CD19;ITGA5;CD3D,4,4,B1
17,KEGG_2021_Human,Allograft rejection,5/38,7.339655858626458e-08,6.401810943357522e-07,0,0,58.01282051282051,952.9991572624742,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,4,4,B1
18,KEGG_2021_Human,Focal adhesion,8/201,9.809017647099136e-08,8.105346161024024e-07,0,0,16.707201015121075,269.61042834951246,COL1A1;LAMA5;ITGA4;ITGA3;LAMB2;ITGB4;ERBB2;ITGA5,4,4,B1
19,KEGG_2021_Human,Type I diabetes mellitus,5/43,1.3923982753215965e-07,1.0930326461274533e-06,0,0,50.366902834008094,795.1457206265724,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,4,4,B1
20,KEGG_2021_Human,Autoimmune thyroid disease,5/53,4.062049058653992e-07,3.0368652486127464e-06,0,0,39.85376602564103,586.5042855701355,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,4,4,B1
21,KEGG_2021_Human,Chagas disease,6/102,4.458392069700592e-07,3.181670704286332e-06,0,0,24.32230392156863,355.6725286827171,C3;CCL5;CALR;CD3D;TNFRSF1A;GNAI2,4,4,B1
22,KEGG_2021_Human,Viral myocarditis,5/60,7.614453088321698e-07,5.1976918907239415e-06,0,0,34.76923076923077,489.8305741808636,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,4,4,B1
23,KEGG_2021_Human,Viral carcinogenesis,7/203,1.721381246007569e-06,1.1260702317632848e-05,0,0,14.105,187.20696982333072,C3;HLA-B;HLA-C;TRAF2;HLA-A;HLA-F;HLA-E,4,4,B1
24,KEGG_2021_Human,Natural killer cell mediated cytotoxicity,6/131,1.942067214370145e-06,1.2196182106244512e-05,0,0,18.65223529411765,245.30967687218757,HLA-B;HLA-C;KLRD1;HLA-A;HLA-E;IFNAR1,4,4,B1
25,KEGG_2021_Human,Fluid shear stress and atherosclerosis,6/139,2.742005720134401e-06,1.655749607927311e-05,0,0,17.523219814241486,224.41673758950932,SDC4;GSTP1;SDC1;MMP9;TNFRSF1A;HSP90B1,4,4,B1
26,KEGG_2021_Human,Prostate cancer,5/97,8.293245768679125e-06,4.8223688358615655e-05,0,0,20.74728260869565,242.74464093193143,AR;GSTP1;ERBB2;MMP9;HSP90B1,4,4,B1
27,KEGG_2021_Human,Chemokine signaling pathway,6/192,1.748585020033805e-05,9.804566005189548e-05,0,0,12.49652118912081,136.8883747441226,CCL5;CXCR4;CCR7;CCL19;CXCL14;GNAI2,4,4,B1
28,KEGG_2021_Human,Sphingolipid signaling pathway,5/119,2.2409816194422888e-05,0.00012132210836291012,0,0,16.724865047233468,179.0565970655011,ADORA1;TRAF2;S1PR4;TNFRSF1A;GNAI2,4,4,B1
29,KEGG_2021_Human,Proteoglycans in cancer,6/205,2.5307516350563588e-05,0.00013244266890128278,0,0,11.6724800472953,123.54630423523749,COL1A1;SDC4;ERBB2;SDC1;ITGA5;MMP9,4,4,B1
30,KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,4/77,6.870947146661275e-05,0.000347980226459942,0,0,20.542775911088132,196.9153155528977,ITGA4;ITGA3;ITGB4;ITGA5,4,4,B1
31,KEGG_2021_Human,Endocytosis,6/252,7.989699054923414e-05,0.000388873458247118,0,0,9.419894787183166,88.87456307694941,HLA-B;HLA-C;CXCR4;HLA-A;HLA-F;HLA-E,4,4,B1
32,KEGG_2021_Human,Cellular senescence,5/156,8.173773326213307e-05,0.000388873458247118,0,0,12.603158430973,118.62086175812276,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,4,4,B1
33,KEGG_2021_Human,Hypertrophic cardiomyopathy,4/90,0.0001262171296346121,0.0005828261574304147,0,0,17.426064063185606,156.44261007150965,ITGA4;ITGA3;ITGB4;ITGA5,4,4,B1
34,KEGG_2021_Human,Small cell lung cancer,4/92,0.00013743901716261857,0.000616512162700889,0,0,17.028301886792452,151.4212839873825,LAMA5;ITGA3;LAMB2;TRAF2,4,4,B1
35,KEGG_2021_Human,Dilated cardiomyopathy,4/96,0.00016202550494050927,0.0007066112298794432,0,0,16.284659557013946,142.1285481391349,ITGA4;ITGA3;ITGB4;ITGA5,4,4,B1
36,KEGG_2021_Human,Primary immunodeficiency,3/38,0.00017248657101679831,0.0007319024770172252,0,0,31.6,273.8200410889594,CD4;CD19;CD3D,4,4,B1
37,KEGG_2021_Human,Bladder cancer,3/41,0.00021664292641719905,0.0008950773538815855,0,0,29.100877192982452,245.53166885504453,CDH1;ERBB2;MMP9,4,4,B1
38,KEGG_2021_Human,TNF signaling pathway,4/112,0.00029286203425116594,0.0011494834844358,0,0,13.86093640810622,112.76993024473433,CCL5;TRAF2;MMP9;TNFRSF1A,4,4,B1
39,KEGG_2021_Human,Toxoplasmosis,4/112,0.00029286203425116594,0.0011494834844358,0,0,13.86093640810622,112.76993024473433,LAMA5;LAMB2;TNFRSF1A;GNAI2,4,4,B1
40,KEGG_2021_Human,Leukocyte transendothelial migration,4/114,0.00031332400896440395,0.0011998016928636,0,0,13.60754716981132,109.78940175830172,ITGA4;CXCR4;MMP9;GNAI2,4,4,B1
41,KEGG_2021_Human,Lipid and atherosclerosis,5/215,0.0003642518624178151,0.0013616081523713,0,0,9.03525641025641,71.53813344443999,CCL5;TRAF2;MMP9;TNFRSF1A;HSP90B1,4,4,B1
42,KEGG_2021_Human,Regulation of actin cytoskeleton,5/218,0.00038811574180807137,0.0014170737549736,0,0,8.906644998194293,69.95463312790258,ITGA4;ITGA3;ITGB4;CXCR4;ITGA5,4,4,B1
43,KEGG_2021_Human,Osteoclast differentiation,4/127,0.0004721306350136534,0.0016846479476623,0,0,12.161374443933118,93.13490471546332,CSF1R;TRAF2;TNFRSF1A;IFNAR1,4,4,B1
44,KEGG_2021_Human,Yersinia infection,4/137,0.0006281970139287871,0.0021917095819293,0,0,11.241310824230387,82.87832583762037,CD4;ITGA4;TRAF2;ITGA5,4,4,B1
45,KEGG_2021_Human,Shigellosis,5/246,0.0006720663937624979,0.0022937918221893,0,0,7.860676667730609,57.42344905913458,C3;CCL5;TRAF2;ITGA5;TNFRSF1A,4,4,B1
46,KEGG_2021_Human,Adherens junction,3/71,0.0010933717221235,0.0036523268164552,0,0,16.237745098039216,110.71688689066416,CDH1;ERBB2;PTPRF,4,4,B1
47,KEGG_2021_Human,Pertussis,3/76,0.0013313658795046,0.0043546758975464,0,0,15.121765601217655,100.12952530280404,C3;ITGA5;GNAI2,4,4,B1
48,KEGG_2021_Human,Axon guidance,4/182,0.0017993787912729,0.0057653565353031,0,0,8.380326478694085,52.96629300468801,PLXNB2;CXCR4;SEMA4G;GNAI2,4,4,B1
49,KEGG_2021_Human,IL-17 signaling pathway,3/94,0.0024483316682373,0.0076877614382654,0,0,12.11965811965812,72.86760756625405,TRAF2;MMP9;HSP90B1,4,4,B1
50,KEGG_2021_Human,Rap1 signaling pathway,4/210,0.0030206092458905,0.009298738266761,0,0,7.230994687671735,41.95637683737292,CSF1R;CDH1;FPR1;GNAI2,4,4,B1
51,KEGG_2021_Human,Amoebiasis,3/102,0.0030861435444888,0.0093177795477835,0,0,11.135802469135802,64.37421452181565,COL1A1;LAMA5;LAMB2,4,4,B1
52,KEGG_2021_Human,Protein digestion and absorption,3/103,0.0031723538439294,0.0093973500659797,0,0,11.023888888888887,63.42353522113061,COL1A1;COL18A1;SLC1A5,4,4,B1
53,KEGG_2021_Human,NF-kappa B signaling pathway,3/104,0.0032600326825281,0.0094782431695726,0,0,10.914191419141916,62.49485715816841,TRAF2;CCL19;TNFRSF1A,4,4,B1
54,KEGG_2021_Human,Chemical carcinogenesis,4/239,0.0047853178756763,0.0136599073905669,0,0,6.329345644319551,33.8126481788613,AR;GSTP1;HSP90B1;GNAI2,4,4,B1
55,KEGG_2021_Human,Relaxin signaling pathway,3/129,0.0059510482754035,0.0166841889149705,0,0,8.737654320987655,44.773382495331255,COL1A1;MMP9;GNAI2,4,4,B1
56,KEGG_2021_Human,Estrogen signaling pathway,3/137,0.0070247674488225,0.0193489208678093,0,0,8.212686567164178,40.7210719480047,MMP9;HSP90B1;GNAI2,4,4,B1
57,KEGG_2021_Human,Measles,3/139,0.0073099811164653,0.0197873626773286,0,0,8.09109477124183,39.79616766905161,RACK1;CD3D;IFNAR1,4,4,B1
58,KEGG_2021_Human,Intestinal immune network for IgA production,2/48,0.0082761018636345,0.0220228473320444,0,0,15.728853754940712,75.41015236871628,ITGA4;CXCR4,4,4,B1
59,KEGG_2021_Human,MAPK signaling pathway,4/294,0.0098127361131834,0.0256766594961633,0,0,5.114638906961614,23.65046947275912,CSF1R;ERBB2;TRAF2;TNFRSF1A,4,4,B1
60,KEGG_2021_Human,Hepatitis C,3/157,0.0101869121539278,0.0262187739043717,0,0,7.138888888888889,32.743595464550545,TRAF2;TNFRSF1A;IFNAR1,4,4,B1
61,KEGG_2021_Human,Necroptosis,3/159,0.0105416198947698,0.0266941019915947,0,0,7.046652421652421,32.07935000897507,TRAF2;TNFRSF1A;IFNAR1,4,4,B1
62,KEGG_2021_Human,Regulation of lipolysis in adipocytes,2/55,0.0107576625735069,0.0268087781593745,0,0,13.646655231560892,61.84851083908173,ADORA1;GNAI2,4,4,B1
63,KEGG_2021_Human,Endometrial cancer,2/58,0.0119096416355857,0.0292158396372963,0,0,12.913636363636364,57.21266475287484,CDH1;ERBB2,4,4,B1
64,KEGG_2021_Human,Protein processing in endoplasmic reticulum,3/171,0.0128201920589798,0.0309656946655359,0,0,6.539351851851852,28.490215546495563,TRAF2;CALR;HSP90B1,4,4,B1
65,KEGG_2021_Human,Influenza A,3/172,0.0130217996092933,0.0309760990705918,0,0,6.500328731097962,28.2187748785102,CCL5;TNFRSF1A;IFNAR1,4,4,B1
66,KEGG_2021_Human,NOD-like receptor signaling pathway,3/181,0.0149182747914348,0.0349577483918697,0,0,6.168851435705368,25.941058637425662,CCL5;TRAF2;IFNAR1,4,4,B1
67,KEGG_2021_Human,Neuroactive ligand-receptor interaction,4/341,0.0161466824916581,0.0371615339720497,0,0,4.390795588152959,18.116601165492742,C3;FPR1;ADORA1;S1PR4,4,4,B1
68,KEGG_2021_Human,Adipocytokine signaling pathway,2/69,0.0165688368028247,0.0371615339720497,0,0,10.787516960651288,44.23131845610424,TRAF2;TNFRSF1A,4,4,B1
69,KEGG_2021_Human,Renin secretion,2/69,0.0165688368028247,0.0371615339720497,0,0,10.787516960651288,44.23131845610424,ADORA1;GNAI2,4,4,B1
70,KEGG_2021_Human,Central carbon metabolism in cancer,2/70,0.0170252954843732,0.0376474843809379,0,0,10.628342245989304,43.2898232833362,ERBB2;SLC1A5,4,4,B1
71,KEGG_2021_Human,Bacterial invasion of epithelial cells,2/77,0.0203681165677928,0.043805401385527,0,0,9.632969696969695,37.50870823084154,CDH1;ITGA5,4,4,B1
72,KEGG_2021_Human,Leishmaniasis,2/77,0.0203681165677928,0.043805401385527,0,0,9.632969696969695,37.50870823084154,C3;ITGA4,4,4,B1
0,KEGG_2021_Human,Cell adhesion molecules,12/148,1.5654139511127546e-16,2.1759253920467292e-14,0,0,58.3,2121.7242125743264,PTPRC;ITGB2;HLA-B;PECAM1;HLA-C;SDC1;ITGB8;HLA-A;HLA-F;ITGAL;HLA-E;ICAM1,1,1,C1
1,KEGG_2021_Human,Epstein-Barr virus infection,12/202,6.874873520061697e-15,4.2749141457568054e-13,0,0,41.61684210526316,1357.1628072456988,HLA-B;HLA-C;HLA-A;CALR;CD247;HLA-F;ITGAL;CD3D;B2M;HLA-E;TLR2;ICAM1,1,1,C1
2,KEGG_2021_Human,Phagosome,11/152,1.1835854431772542e-14,4.2749141457568054e-13,0,0,49.87119652253489,1599.2517240336006,C3;ITGB2;HLA-B;HLA-C;HLA-A;CALR;CD14;CD36;HLA-F;HLA-E;TLR2,1,1,C1
3,KEGG_2021_Human,Human immunodeficiency virus 1 infection,12/212,1.2301911210810948e-14,4.2749141457568054e-13,0,0,39.516,1265.65882393179,HLA-B;HLA-C;HLA-A;CALR;CD247;HLA-F;CCR5;CD3D;B2M;HLA-E;TLR2;GNAI2,1,1,C1
4,KEGG_2021_Human,Human T-cell leukemia virus 1 infection,12/219,1.817653314377241e-14,5.053076213968729e-13,0,0,38.16618357487923,1207.5263339131586,MMP7;ITGB2;HLA-B;HLA-C;HLA-A;CALR;HLA-F;ITGAL;CD3D;B2M;HLA-E;ICAM1,1,1,C1
5,KEGG_2021_Human,Viral myocarditis,8/60,4.4007964032834733e-13,1.019517833427338e-11,0,0,90.07239819004523,2562.723721847758,ITGB2;HLA-B;HLA-C;HLA-A;HLA-F;ITGAL;HLA-E;ICAM1,1,1,C1
6,KEGG_2021_Human,Antigen processing and presentation,8/78,3.924551633066906e-12,7.793038242804284e-11,0,0,66.85042016806723,1755.7439931701376,HLA-B;HLA-C;KLRD1;HLA-A;CALR;HLA-F;B2M;HLA-E,1,1,C1
7,KEGG_2021_Human,Natural killer cell mediated cytotoxicity,9/131,6.2389008878027426e-12,1.0840090292557266e-10,0,0,44.34277198211625,1144.053143459391,ITGB2;HLA-B;HLA-C;KLRD1;HLA-A;CD247;ITGAL;HLA-E;ICAM1,1,1,C1
8,KEGG_2021_Human,Malaria,7/50,9.940683639001056e-12,1.47299875228372e-10,0,0,92.6279069767442,2346.671086832658,ITGB2;PECAM1;SDC1;CD36;ITGAL;TLR2;ICAM1,1,1,C1
9,KEGG_2021_Human,ECM-receptor interaction,8/88,1.0597113325782158e-11,1.47299875228372e-10,0,0,58.46470588235294,1477.4288116958217,COL1A1;COL1A2;COL6A2;ITGA1;FN1;SDC1;ITGB8;CD36,1,1,C1
10,KEGG_2021_Human,Human cytomegalovirus infection,10/225,2.8545826491524577e-11,3.6071544384744696e-10,0,0,28.69622093023256,696.7301937399226,CCL5;HLA-B;HLA-C;HLA-A;CALR;HLA-F;CCR5;B2M;HLA-E;GNAI2,1,1,C1
11,KEGG_2021_Human,Human papillomavirus infection,11/331,5.855535302105025e-11,6.782661724938321e-10,0,0,21.77600806451613,513.0655843998607,COL1A1;COL1A2;COL6A2;ITGA1;FN1;HLA-B;HLA-C;ITGB8;HLA-A;HLA-F;HLA-E,1,1,C1
12,KEGG_2021_Human,Graft-versus-host disease,6/42,2.9298571531629e-10,3.132693417612639e-09,0,0,92.23148148148148,2024.563774256265,HLA-B;HLA-C;KLRD1;HLA-A;HLA-F;HLA-E,1,1,C1
13,KEGG_2021_Human,Chagas disease,7/102,1.6970539308872579e-09,1.684932117095206e-08,0,0,41.81684210526316,844.4648683106772,C3;CCL5;CALR;CD247;CD3D;TLR2;GNAI2,1,1,C1
14,KEGG_2021_Human,Leukocyte transendothelial migration,7/114,3.7122615824303404e-09,3.440029066385449e-08,0,0,37.10467289719626,720.26197952019,MMP2;ITGB2;PECAM1;ITGAL;MMP9;GNAI2;ICAM1,1,1,C1
15,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,8/193,5.795179095317467e-09,5.0345618390570495e-08,0,0,25.14848966613673,476.9722769517862,C3;HLA-B;HLA-C;HLA-A;HLA-F;CCR5;HLA-E;ICAM1,1,1,C1
16,KEGG_2021_Human,Proteoglycans in cancer,8/205,9.300446033331773e-09,7.604482344900684e-08,0,0,23.60226933412959,436.4815693236062,COL1A1;COL1A2;MMP2;ERBB2;FN1;SDC1;MMP9;TLR2,1,1,C1
17,KEGG_2021_Human,Allograft rejection,5/38,1.522220965062119e-08,1.1754928563535254e-07,0,0,81.5929565929566,1468.7148567279053,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,1,1,C1
18,KEGG_2021_Human,Type I diabetes mellitus,5/43,2.8968290670549333e-08,2.1192591595822934e-07,0,0,70.83926031294452,1229.5615771136167,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,1,1,C1
19,KEGG_2021_Human,Herpes simplex virus 1 infection,10/498,6.025517356823206e-08,4.187734562992129e-07,0,0,12.46798155737705,207.27617121941748,C3;CCL5;HLA-B;HLA-C;HLA-A;CALR;HLA-F;B2M;HLA-E;TLR2,1,1,C1
20,KEGG_2021_Human,Amoebiasis,6/102,6.855282015562502e-08,4.537543810300893e-07,0,0,34.482638888888886,568.8139315536824,COL1A1;COL1A2;ITGB2;FN1;CD14;TLR2,1,1,C1
21,KEGG_2021_Human,Autoimmune thyroid disease,5/53,8.503893985777178e-08,5.372914836468307e-07,0,0,56.052927927927925,912.550442839142,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,1,1,C1
22,KEGG_2021_Human,Focal adhesion,7/201,1.867715463962721e-07,1.1287497803948618e-06,0,0,20.37525773195876,315.6816033850298,COL1A1;COL1A2;COL6A2;ITGA1;ERBB2;FN1;ITGB8,1,1,C1
23,KEGG_2021_Human,Viral carcinogenesis,7/203,1.9977050093864227e-07,1.1570041512696362e-06,0,0,20.16530612244898,311.0719607091727,C3;HLA-B;HLA-C;HLA-A;HLA-F;CCR5;HLA-E,1,1,C1
24,KEGG_2021_Human,PI3K-Akt signaling pathway,8/354,6.214651954172854e-07,3.4553464865201067e-06,0,0,13.336960217613056,190.60097819093403,COL1A1;COL1A2;COL6A2;ITGA1;ERBB2;FN1;ITGB8;TLR2,1,1,C1
25,KEGG_2021_Human,Rheumatoid arthritis,5/93,1.4479680162737348e-06,7.741059779309582e-06,0,0,30.512899262899264,410.2565903458998,CCL5;ITGB2;ITGAL;TLR2;ICAM1,1,1,C1
26,KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,5/100,2.075056133137789e-06,1.0682696389116766e-05,0,0,28.25462304409673,369.7265014059194,COL1A1;COL1A2;MMP2;FN1;ICAM1,1,1,C1
27,KEGG_2021_Human,Lipid and atherosclerosis,6/215,5.46571978121552e-06,2.713339462817705e-05,0,0,15.748803827751196,190.8284880797743,CCL5;CD14;CD36;MMP9;TLR2;ICAM1,1,1,C1
28,KEGG_2021_Human,Regulation of actin cytoskeleton,6/218,5.917843943732666e-06,2.835562502099391e-05,0,0,15.523584905660377,186.86574900546483,ITGA1;ITGB2;FN1;ITGAX;ITGB8;ITGAL,1,1,C1
29,KEGG_2021_Human,Legionellosis,4/57,6.119919069279261e-06,2.835562502099391e-05,0,0,39.53326713008938,474.5558239322869,C3;ITGB2;CD14;TLR2,1,1,C1
30,KEGG_2021_Human,Relaxin signaling pathway,5/129,7.254116428023449e-06,3.252652204823417e-05,0,0,21.615082824760243,255.7916249536488,COL1A1;COL1A2;MMP2;MMP9;GNAI2,1,1,C1
31,KEGG_2021_Human,Fluid shear stress and atherosclerosis,5/139,1.0434926904951404e-05,4.532671374338267e-05,0,0,19.9919322307382,229.31450029165015,MMP2;PECAM1;SDC1;MMP9;ICAM1,1,1,C1
32,KEGG_2021_Human,Endocytosis,6/252,1.3522883882102645e-05,5.696002604885659e-05,0,0,13.3550135501355,149.72475573782503,HLA-B;HLA-C;HLA-A;HLA-F;CCR5;HLA-E,1,1,C1
33,KEGG_2021_Human,Cellular senescence,5/156,1.8244311217847195e-05,7.458703703766941e-05,0,0,17.7259710041167,193.4197198540773,HLA-B;HLA-C;HLA-A;HLA-F;HLA-E,1,1,C1
34,KEGG_2021_Human,Pertussis,4/76,1.931187145270856e-05,7.669571805504256e-05,0,0,29.07309941520468,315.58240479061874,C3;ITGB2;CD14;GNAI2,1,1,C1
35,KEGG_2021_Human,Tuberculosis,5/180,3.627205657101047e-05,0.00014005044064917932,0,0,15.276447876447875,156.1934746262965,C3;ITGB2;ITGAX;CD14;TLR2,1,1,C1
36,KEGG_2021_Human,Staphylococcus aureus infection,4/95,4.655752051743995e-05,0.00017490527978173385,0,0,22.980913823019087,229.2305249991365,C3;ITGB2;ITGAL;ICAM1,1,1,C1
37,KEGG_2021_Human,Hematopoietic cell lineage,4/99,5.471861850606781e-05,0.00020015494664061648,0,0,22.00886426592798,215.9797314532316,ITGA1;CD14;CD36;CD3D,1,1,C1
38,KEGG_2021_Human,Diabetic cardiomyopathy,5/203,6.427817595807034e-05,0.0002290940117479943,0,0,13.486213486213488,130.17284888448603,COL1A1;COL1A2;MMP2;CD36;MMP9,1,1,C1
39,KEGG_2021_Human,Primary immunodeficiency,3/38,6.901721319653771e-05,0.00023983481585796853,0,0,43.786813186813184,419.5282273663024,CD79A;PTPRC;CD3D,1,1,C1
40,KEGG_2021_Human,Bladder cancer,3/41,8.683120085209544e-05,0.0002943789492302748,0,0,40.32388663967611,377.0906221007877,MMP2;ERBB2;MMP9,1,1,C1
41,KEGG_2021_Human,Leishmaniasis,3/77,0.0005653645324446717,0.0018710873811859,0,0,20.66943866943867,154.56688593756198,C3;ITGB2;TLR2,1,1,C1
42,KEGG_2021_Human,Neutrophil extracellular trap formation,4/189,0.0006530472872176161,0.0021110133237964,0,0,11.250640113798008,82.51063093527793,C3;ITGB2;ITGAL;TLR2,1,1,C1
43,KEGG_2021_Human,Chemokine signaling pathway,4/192,0.0006927035757170843,0.0021883135687426,0,0,11.06942889137738,80.52908112490005,CCL5;CXCR3;CCR5;GNAI2,1,1,C1
44,KEGG_2021_Human,Complement and coagulation cascades,3/85,0.0007545323809738631,0.002330666687897,0,0,18.645403377110693,134.04949356274375,C3;ITGB2;ITGAX,1,1,C1
45,KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,3/89,0.0008625091398184474,0.002606277618147,0,0,17.77459749552773,125.411602100639,CD247;CD3D;TLR2,1,1,C1
46,KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,3/100,0.0012085906045389,0.0035743424261896,0,0,15.750198255352895,105.81456304852416,CCL5;CXCR3;CCR5,1,1,C1
47,KEGG_2021_Human,Protein digestion and absorption,3/103,0.001316076151094,0.0037618888513925,0,0,15.275384615384615,101.32316258533392,COL1A1;COL1A2;COL6A2,1,1,C1
48,KEGG_2021_Human,T cell receptor signaling pathway,3/104,0.0013531974285584,0.0037618888513925,0,0,15.123381568926124,99.8942457490359,PTPRC;CD247;CD3D,1,1,C1
49,KEGG_2021_Human,Toll-like receptor signaling pathway,3/104,0.0013531974285584,0.0037618888513925,0,0,15.123381568926124,99.8942457490359,CCL5;CD14;TLR2,1,1,C1
50,KEGG_2021_Human,TNF signaling pathway,3/112,0.0016740597162256,0.0044748903952955,0,0,14.007762879322511,89.54467512114829,CCL5;MMP9;ICAM1,1,1,C1
51,KEGG_2021_Human,Toxoplasmosis,3/112,0.0016740597162256,0.0044748903952955,0,0,14.007762879322511,89.54467512114829,CCR5;TLR2;GNAI2,1,1,C1
52,KEGG_2021_Human,Platelet activation,3/124,0.0022384574231419,0.0058706713550327,0,0,12.61093452002543,76.9515226837369,COL1A1;COL1A2;GNAI2,1,1,C1
53,KEGG_2021_Human,Estrogen signaling pathway,3/137,0.0029693104605084,0.0076432250742717,0,0,11.380022962112514,66.22519605871695,MMP2;MMP9;GNAI2,1,1,C1
54,KEGG_2021_Human,Pathways in cancer,5/531,0.0048979631759571,0.0123784887537824,0,0,4.992292672901038,26.553684414972373,MMP2;ERBB2;FN1;MMP9;GNAI2,1,1,C1
55,KEGG_2021_Human,Rap1 signaling pathway,3/210,0.0096956031172184,0.0240658720230956,0,0,7.339650687476775,34.02722818634839,ITGB2;ITGAL;GNAI2,1,1,C1
56,KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,2/77,0.0114028352733629,0.0278069140876745,0,0,13.255333333333333,59.30294627765024,ITGA1;ITGB8,1,1,C1
57,KEGG_2021_Human,Shigellosis,3/246,0.0148277973694112,0.0355355833508305,0,0,6.240899018676797,26.281996347237115,C3;CCL5;CD14,1,1,C1
58,KEGG_2021_Human,Salmonella infection,3/249,0.0153128541334361,0.0355428565538842,0,0,6.163852407754847,25.759125462810783,PTPRC;CD14;TLR2,1,1,C1
59,KEGG_2021_Human,Hypertrophic cardiomyopathy,2/90,0.0153422402390867,0.0355428565538842,0,0,11.289772727272728,47.15902283177912,ITGA1;ITGB8,1,1,C1
60,KEGG_2021_Human,Th1 and Th2 cell differentiation,2/92,0.0159933759805166,0.0364439223162592,0,0,11.037777777777778,45.64762012704363,CD247;CD3D,1,1,C1
61,KEGG_2021_Human,Dilated cardiomyopathy,2/96,0.0173306971443836,0.0388543048882148,0,0,10.565957446808511,42.8478731064877,ITGA1;ITGB8,1,1,C1
62,KEGG_2021_Human,Prostate cancer,2/97,0.0176722531744932,0.0389911617659454,0,0,10.454210526315787,42.19067930712156,ERBB2;MMP9,1,1,C1
63,KEGG_2021_Human,NF-kappa B signaling pathway,2/104,0.0201426246241397,0.0437472628555534,0,0,9.733333333333333,38.00785959042778,CD14;ICAM1,1,1,C1
64,KEGG_2021_Human,Th17 cell differentiation,2/107,0.0212432299314208,0.0454278301610384,0,0,9.453809523809523,36.41339910186105,CD247;CD3D,1,1,C1
0,KEGG_2021_Human,Pathways in cancer,21/531,7.854422827752151e-20,1.2252899611293353e-17,0,0,25.01084558823529,1100.2427309356794,NOTCH2;HSP90AA1;TGFB3;ITGA3;ITGA2;FN1;PDGFB;TGFBR1;EGFR;LRP6;HSP90B1;GNAI2;AR;CDH1;ERBB2;ITGA6;CALM3;ITGAV;CALM1;FGFR4;CALM2,2,2,C1
1,KEGG_2021_Human,PI3K-Akt signaling pathway,17/354,2.0276957974389966e-17,1.5816027220024173e-15,0,0,27.478569073524564,1056.19503744367,HSP90AA1;ITGA3;ITGA2;INSR;FN1;TNC;PDGFB;EGFR;HSP90B1;COL1A1;COL1A2;ERBB3;ERBB2;ITGA6;ITGAV;ITGB6;FGFR4,2,2,C1
2,KEGG_2021_Human,ECM-receptor interaction,11/88,4.1070526438060775e-16,2.1356673747791604e-14,0,0,67.58503401360544,2394.4469096610287,COL1A1;COL1A2;SDC4;ITGA3;ITGA2;FN1;TNC;SDC1;ITGA6;ITGAV;ITGB6,2,2,C1
3,KEGG_2021_Human,Focal adhesion,12/201,1.418794725591988e-13,5.533299429808753e-12,0,0,30.59698025551684,905.174898053024,COL1A1;COL1A2;ITGA3;ITGA2;ERBB2;FN1;TNC;PDGFB;ITGA6;ITGAV;ITGB6;EGFR,2,2,C1
4,KEGG_2021_Human,Fluid shear stress and atherosclerosis,9/139,9.95683092925664e-11,3.106531249928072e-09,0,0,31.180594405594405,718.0946137934785,HSP90AA1;SDC4;PDGFB;SDC1;CALM3;ITGAV;CALM1;CALM2;HSP90B1,2,2,C1
5,KEGG_2021_Human,Proteoglycans in cancer,10/205,1.3647107628862802e-10,3.548247983504328e-09,0,0,23.556350626118068,535.0803471599609,COL1A1;COL1A2;SDC4;ERBB3;ITGA2;ERBB2;FN1;SDC1;ITGAV;EGFR,2,2,C1
6,KEGG_2021_Human,Regulation of actin cytoskeleton,10/218,2.49354871532982e-10,5.557051422735027e-09,0,0,22.06954382826476,488.0049321865691,ITGA3;ITGA2;FN1;PDGFB;ITGA6;ITGAV;ITGAE;ITGB6;FGFR4;EGFR,2,2,C1
7,KEGG_2021_Human,Human papillomavirus infection,11/331,8.865756634223875e-10,1.7288225436736555e-08,0,0,16.06376488095238,334.8275674501631,COL1A1;NOTCH2;COL1A2;ITGA3;ITGA2;FN1;TNC;ITGA6;ITGAV;ITGB6;EGFR,2,2,C1
8,KEGG_2021_Human,Rap1 signaling pathway,9/210,3.881237474904385e-09,6.727478289834267e-08,0,0,20.09430122116689,389.1685782395588,CDH1;INSR;PDGFB;CALM3;CALM1;FGFR4;CALM2;EGFR;GNAI2,2,2,C1
